X[m], Y[m], Z[m], Power[dBm], Phase[deg], nCap, nAnalyticPath, nAfterFiltering, nDuplicateRemoved
-19.288, -44.366, 0, -61.528, 166.48, 30, 12, 12, 1
-19.288, -43.866, 0, -61.477, 54.018, 30, 12, 12, 1
-19.288, -43.366, 0, -61.425, -62.486, 30, 12, 12, 1
-19.288, -42.866, 0, -61.374, 176.91, 30, 12, 12, 1
-19.288, -42.366, 0, -61.322, 52.133, 30, 12, 12, 1
-19.288, -41.866, 0, -61.269, -76.877, 30, 12, 12, 1
-19.288, -41.366, 0, -61.217, 149.81, 30, 12, 12, 1
-19.288, -40.866, 0, -61.164, 12.127, 30, 12, 12, 1
-19.288, -40.366, 0, -61.111, -130, 30, 12, 12, 1
-18.788, -44.366, 0, -61.495, -59.238, 30, 12, 12, 1
-18.788, -43.866, 0, -61.443, -167.18, 30, 12, 12, 1
-18.788, -43.366, 0, -61.391, 80.864, 30, 12, 12, 1
-18.788, -42.866, 0, -61.339, -35.164, 30, 12, 12, 1
-18.788, -42.366, 0, -61.287, -155.33, 30, 12, 12, 1
-18.788, -41.866, 0, -61.234, 80.294, 30, 12, 12, 1
-18.788, -41.366, 0, -61.181, -48.354, 30, 12, 12, 1
-18.788, -40.866, 0, -61.128, 178.65, 30, 12, 12, 1
-18.788, -40.366, 0, -61.075, 41.251, 30, 12, 12, 1
-18.288, -44.366, 0, -61.461, 69.88, 30, 12, 12, 1
-18.288, -43.866, 0, -61.409, -33.528, 30, 12, 12, 1
-18.288, -43.366, 0, -61.356, -140.92, 30, 12, 12, 1
-18.288, -42.866, 0, -61.304, 107.65, 30, 12, 12, 1
-18.288, -42.366, 0, -61.251, -7.894, 30, 12, 12, 1
-18.288, -41.866, 0, -61.199, -127.61, 30, 12, 12, 1
-18.288, -41.366, 0, -61.145, 108.42, 30, 12, 12, 1
-18.288, -40.866, 0, -61.092, -19.859, 30, 12, 12, 1
-18.288, -40.366, 0, -61.038, -152.52, 30, 12, 12, 1
-17.788, -44.366, 0, -61.427, -166.24, 30, 12, 12, 1
-17.788, -43.866, 0, -61.375, 94.906, 30, 12, 12, 1
-17.788, -43.366, 0, -61.322, -7.9029, 30, 12, 12, 1
-17.788, -42.866, 0, -61.269, -114.73, 30, 12, 12, 1
-17.788, -42.366, 0, -61.216, 134.37, 30, 12, 12, 1
-17.788, -41.866, 0, -61.163, 19.323, 30, 12, 12, 1
-17.788, -41.366, 0, -61.11, -99.941, 30, 12, 12, 1
-17.788, -40.866, 0, -61.056, 136.51, 30, 12, 12, 1
-17.788, -40.366, 0, -61.002, 8.6085, 30, 12, 12, 1
-17.288, -44.366, 0, -61.393, -47.657, 30, 12, 12, 1
-17.288, -43.866, 0, -61.34, -141.95, 30, 12, 12, 1
-17.288, -43.366, 0, -61.287, 119.83, 30, 12, 12, 1
-17.288, -42.866, 0, -61.234, 17.636, 30, 12, 12, 1
-17.288, -42.366, 0, -61.181, -88.609, 30, 12, 12, 1
-17.288, -41.866, 0, -61.128, 161.03, 30, 12, 12, 1
-17.288, -41.366, 0, -61.074, 46.485, 30, 12, 12, 1
-17.288, -40.866, 0, -61.02, -72.313, 30, 12, 12, 1
-17.288, -40.366, 0, -60.966, 164.56, 30, 12, 12, 1
-16.788, -44.366, 0, -61.359, 65.539, 30, 12, 12, 1
-16.788, -43.866, 0, -61.306, -24.18, 30, 12, 12, 1
-16.788, -43.366, 0, -61.253, -117.79, 30, 12, 12, 1
-16.788, -42.866, 0, -61.2, 144.66, 30, 12, 12, 1
-16.788, -42.366, 0, -61.146, 43.086, 30, 12, 12, 1
-16.788, -41.866, 0, -61.092, -62.57, 30, 12, 12, 1
-16.788, -41.366, 0, -61.038, -172.38, 30, 12, 12, 1
-16.788, -40.866, 0, -60.984, 73.591, 30, 12, 12, 1
-16.788, -40.366, 0, -60.929, -44.732, 30, 12, 12, 1
-19.288, -40.107, 0, -61.084, -5.9465, 30, 12, 12, 1
-19.288, -39.607, 0, -61.03, -154.95, 30, 12, 12, 1
-19.288, -39.107, 0, -60.977, 51.429, 30, 12, 12, 1
-19.288, -38.607, 0, -60.923, -106.89, 30, 12, 12, 1
-19.288, -38.107, 0, -60.869, 90.021, 30, 12, 12, 1
-19.288, -37.607, 0, -60.815, -77.915, 30, 12, 12, 1
-19.288, -37.107, 0, -60.76, 109.22, 30, 12, 12, 1
-19.288, -36.607, 0, -60.706, -68.641, 30, 12, 12, 1
-19.288, -36.107, 0, -60.65, 108.41, 30, 12, 12, 1
-19.288, -35.607, 0, -60.595, -79.701, 30, 12, 12, 1
-19.288, -35.107, 0, -60.54, 86.939, 30, 12, 12, 1
-19.288, -34.607, 0, -60.484, -111.75, 30, 12, 12, 1
-18.788, -40.107, 0, -61.047, 167.76, 30, 12, 12, 1
-18.788, -39.607, 0, -60.994, 23.517, 30, 12, 12, 1
-18.788, -39.107, 0, -60.94, -125.32, 30, 12, 12, 1
-18.788, -38.607, 0, -60.886, 81.18, 30, 12, 12, 1
-18.788, -38.107, 0, -60.831, -77.067, 30, 12, 12, 1
-18.788, -37.607, 0, -60.777, 119.87, 30, 12, 12, 1
-18.788, -37.107, 0, -60.722, -48.102, 30, 12, 12, 1
-18.788, -36.607, 0, -60.667, 138.95, 30, 12, 12, 1
-18.788, -36.107, 0, -60.611, -39.052, 30, 12, 12, 1
-18.788, -35.607, 0, -60.556, 137.8, 30, 12, 12, 1
-18.788, -35.107, 0, -60.5, -50.564, 30, 12, 12, 1
-18.788, -34.607, 0, -60.444, 115.76, 30, 12, 12, 1
-18.288, -40.107, 0, -61.011, -23.549, 30, 12, 12, 1
-18.288, -39.607, 0, -60.957, -163, 30, 12, 12, 1
-18.288, -39.107, 0, -60.903, 52.973, 30, 12, 12, 1
-18.288, -38.607, 0, -60.848, -95.69, 30, 12, 12, 1
-18.288, -38.107, 0, -60.793, 110.93, 30, 12, 12, 1
-18.288, -37.607, 0, -60.739, -47.244, 30, 12, 12, 1
-18.288, -37.107, 0, -60.683, 149.71, 30, 12, 12, 1
-18.288, -36.607, 0, -60.628, -18.29, 30, 12, 12, 1
-18.288, -36.107, 0, -60.572, 168.68, 30, 12, 12, 1
-18.288, -35.607, 0, -60.516, -9.4682, 30, 12, 12, 1
-18.288, -35.107, 0, -60.46, 167.19, 30, 12, 12, 1
-18.288, -34.607, 0, -60.403, -21.443, 30, 12, 12, 1
-17.788, -40.107, 0, -60.974, 140.06, 30, 12, 12, 1
-17.788, -39.607, 0, -60.92, 5.409, 30, 12, 12, 1
-17.788, -39.107, 0, -60.865, -133.78, 30, 12, 12, 1
-17.788, -38.607, 0, -60.81, 82.421, 30, 12, 12, 1
-17.788, -38.107, 0, -60.755, -66.068, 30, 12, 12, 1
-17.788, -37.607, 0, -60.7, 140.68, 30, 12, 12, 1
-17.788, -37.107, 0, -60.645, -17.423, 30, 12, 12, 1
-17.788, -36.607, 0, -60.589, 179.55, 30, 12, 12, 1
-17.788, -36.107, 0, -60.533, 11.522, 30, 12, 12, 1
-17.788, -35.607, 0, -60.476, -161.6, 30, 12, 12, 1
-17.788, -35.107, 0, -60.42, 20.11, 30, 12, 12, 1
-17.788, -34.607, 0, -60.363, -163.44, 30, 12, 12, 1
-17.288, -40.107, 0, -60.937, -61.496, 30, 12, 12, 1
-17.288, -39.607, 0, -60.883, 168.68, 30, 12, 12, 1
-17.288, -39.107, 0, -60.828, 34.348, 30, 12, 12, 1
-17.288, -38.607, 0, -60.773, -104.57, 30, 12, 12, 1
-17.288, -38.107, 0, -60.717, 111.86, 30, 12, 12, 1
-17.288, -37.607, 0, -60.662, -36.451, 30, 12, 12, 1
-17.288, -37.107, 0, -60.606, 170.42, 30, 12, 12, 1
-17.288, -36.607, 0, -60.55, 12.399, 30, 12, 12, 1
-17.288, -36.107, 0, -60.493, -150.6, 30, 12, 12, 1
-17.288, -35.607, 0, -60.437, 41.333, 30, 12, 12, 1
-17.288, -35.107, 0, -60.38, -131.88, 30, 12, 12, 1
-17.288, -34.607, 0, -60.323, 49.681, 30, 12, 12, 1
-16.788, -40.107, 0, -60.901, 91.705, 30, 12, 12, 1
-16.788, -39.607, 0, -60.846, -33.272, 30, 12, 12, 1
-16.788, -39.107, 0, -60.79, -162.73, 30, 12, 12, 1
-16.788, -38.607, 0, -60.735, 63.268, 30, 12, 12, 1
-16.788, -38.107, 0, -60.679, -75.368, 30, 12, 12, 1
-16.788, -37.607, 0, -60.623, 141.29, 30, 12, 12, 1
-16.788, -37.107, 0, -60.567, -6.8389, 30, 12, 12, 1
-16.788, -36.607, 0, -60.511, -159.84, 30, 12, 12, 1
-16.788, -36.107, 0, -60.454, 42.219, 30, 12, 12, 1
-16.788, -35.607, 0, -60.397, -120.76, 30, 12, 12, 1
-16.788, -35.107, 0, -60.34, 71.143, 30, 12, 12, 1
-16.788, -34.607, 0, -60.282, -102.16, 30, 12, 12, 1
-16.288, -40.107, 0, -60.864, -120.42, 30, 12, 12, 1
-16.288, -39.607, 0, -60.809, 119.47, 30, 12, 12, 1
-16.288, -39.107, 0, -60.753, -5.0827, 30, 12, 12, 1
-16.288, -38.607, 0, -60.697, -134.16, 30, 12, 12, 1
-16.288, -38.107, 0, -60.641, 92.167, 30, 12, 12, 1
-16.288, -37.607, 0, -60.585, -46.183, 30, 12, 12, 1
-16.288, -37.107, 0, -60.528, 170.71, 30, 12, 12, 1
-16.288, -36.607, 0, -60.471, 22.768, 30, 12, 12, 1
-16.288, -36.107, 0, -60.414, -130.09, 30, 12, 12, 1
-16.288, -35.607, 0, -60.357, 72.039, 30, 12, 12, 1
-16.288, -35.107, 0, -60.299, -90.916, 30, 12, 12, 1
-16.288, -34.607, 0, -60.241, 100.95, 30, 12, 12, 1
-15.788, -40.107, 0, -60.827, 22.058, 30, 12, 12, 1
-15.788, -39.607, 0, -60.771, -93.167, 30, 12, 12, 1
-15.788, -39.107, 0, -60.716, 147.2, 30, 12, 12, 1
-15.788, -38.607, 0, -60.659, 23.07, 30, 12, 12, 1
-15.788, -38.107, 0, -60.603, -105.62, 30, 12, 12, 1
-15.788, -37.607, 0, -60.546, 121.05, 30, 12, 12, 1
-15.788, -37.107, 0, -60.489, -17.013, 30, 12, 12, 1
-15.788, -36.607, 0, -60.432, -159.88, 30, 12, 12, 1
-15.788, -36.107, 0, -60.375, 52.37, 30, 12, 12, 1
-15.788, -35.607, 0, -60.317, -100.36, 30, 12, 12, 1
-15.788, -35.107, 0, -60.259, 101.86, 30, 12, 12, 1
-15.788, -34.607, 0, -60.201, -61.072, 30, 12, 12, 1
-19.288, -34.28, 0, -60.447, 101.7, 30, 12, 12, 1
-19.288, -33.78, 0, -60.39, -106, 30, 12, 12, 1
-19.288, -33.28, 0, -60.334, 40.749, 30, 12, 12, 1
-19.288, -32.78, 0, -60.277, -178.15, 30, 12, 12, 1
-19.288, -32.28, 0, -60.219, -42.795, 30, 12, 12, 1
-19.288, -31.78, 0, -60.162, 86.735, 30, 12, 12, 1
-19.288, -31.28, 0, -60.104, -149.66, 30, 12, 12, 1
-19.288, -30.78, 0, -60.045, -32.062, 30, 12, 12, 1
-19.288, -30.28, 0, -59.987, 79.423, 30, 12, 12, 1
-19.288, -29.78, 0, -59.928, -175.3, 30, 12, 12, 1
-19.288, -29.28, 0, -59.868, -76.324, 30, 12, 12, 1
-19.288, -28.78, 0, -59.808, 16.248, 30, 12, 12, 1
-18.788, -34.28, 0, -60.407, -27.496, 30, 12, 12, 1
-18.788, -33.78, 0, -60.35, 129.86, 30, 12, 12, 1
-18.788, -33.28, 0, -60.293, -78.323, 30, 12, 12, 1
-18.788, -32.78, 0, -60.235, 67.868, 30, 12, 12, 1
-18.788, -32.28, 0, -60.178, -151.66, 30, 12, 12, 1
-18.788, -31.78, 0, -60.12, -16.996, 30, 12, 12, 1
-18.788, -31.28, 0, -60.062, 111.76, 30, 12, 12, 1
-18.788, -30.78, 0, -60.003, -125.47, 30, 12, 12, 1
-18.788, -30.28, 0, -59.944, -8.8034, 30, 12, 12, 1
-18.788, -29.78, 0, -59.884, 101.68, 30, 12, 12, 1
-18.788, -29.28, 0, -59.825, -154.13, 30, 12, 12, 1
-18.788, -28.78, 0, -59.765, -56.332, 30, 12, 12, 1
-18.288, -34.28, 0, -60.366, -161.39, 30, 12, 12, 1
-18.288, -33.78, 0, -60.309, 1.0554, 30, 12, 12, 1
-18.288, -33.28, 0, -60.252, 157.98, 30, 12, 12, 1
-18.288, -32.78, 0, -60.194, -50.699, 30, 12, 12, 1
-18.288, -32.28, 0, -60.136, 94.925, 30, 12, 12, 1
-18.288, -31.78, 0, -60.078, -125.24, 30, 12, 12, 1
-18.288, -31.28, 0, -60.019, 8.7093, 30, 12, 12, 1
-18.288, -30.78, 0, -59.96, 136.68, 30, 12, 12, 1
-18.288, -30.28, 0, -59.901, -101.42, 30, 12, 12, 1
-18.288, -29.78, 0, -59.841, 14.301, 30, 12, 12, 1
-18.288, -29.28, 0, -59.781, 123.75, 30, 12, 12, 1
-18.288, -28.78, 0, -59.721, -133.17, 30, 12, 12, 1
-17.788, -34.28, 0, -60.326, 59.95, 30, 12, 12, 1
-17.788, -33.78, 0, -60.268, -132.49, 30, 12, 12, 1
-17.788, -33.28, 0, -60.21, 29.578, 30, 12, 12, 1
-17.788, -32.78, 0, -60.152, -173.94, 30, 12, 12, 1
-17.788, -32.28, 0, -60.094, -23.126, 30, 12, 12, 1
-17.788, -31.78, 0, -60.035, 121.92, 30, 12, 12, 1
-17.788, -31.28, 0, -59.976, -98.903, 30, 12, 12, 1
-17.788, -30.78, 0, -59.917, 34.318, 30, 12, 12, 1
-17.788, -30.28, 0, -59.857, 161.48, 30, 12, 12, 1
-17.788, -29.78, 0, -59.797, -77.507, 30, 12, 12, 1
-17.788, -29.28, 0, -59.737, 37.246, 30, 12, 12, 1
-17.788, -28.78, 0, -59.676, 145.64, 30, 12, 12, 1
-17.288, -34.28, 0, -60.285, -83.571, 30, 12, 12, 1
-17.288, -33.78, 0, -60.227, 89.14, 30, 12, 12, 1
-17.288, -33.28, 0, -60.169, -103.62, 30, 12, 12, 1
-17.288, -32.78, 0, -60.111, 58.07, 30, 12, 12, 1
-17.288, -32.28, 0, -60.052, -145.9, 30, 12, 12, 1
-17.288, -31.78, 0, -59.993, 4.3941, 30, 12, 12, 1
-17.288, -31.28, 0, -59.934, 148.84, 30, 12, 12, 1
-17.288, -30.78, 0, -59.874, -72.647, 30, 12, 12, 1
-17.288, -30.28, 0, -59.814, 59.828, 30, 12, 12, 1
-17.288, -29.78, 0, -59.754, -173.83, 30, 12, 12, 1
-17.288, -29.28, 0, -59.693, -53.734, 30, 12, 12, 1
-17.288, -28.78, 0, -59.632, 60.026, 30, 12, 12, 1
-16.788, -34.28, 0, -60.244, 127.96, 30, 12, 12, 1
-16.788, -33.78, 0, -60.186, -54.139, 30, 12, 12, 1
-16.788, -33.28, 0, -60.128, 118.32, 30, 12, 12, 1
-16.788, -32.78, 0, -60.069, -74.764, 30, 12, 12, 1
-16.788, -32.28, 0, -60.01, 86.531, 30, 12, 12, 1
-16.788, -31.78, 0, -59.951, -117.9, 30, 12, 12, 1
-16.788, -31.28, 0, -59.891, 31.86, 30, 12, 12, 1
-16.788, -30.78, 0, -59.831, 175.7, 30, 12, 12, 1
-16.788, -30.28, 0, -59.77, -46.475, 30, 12, 12, 1
-16.788, -29.78, 0, -59.71, 85.234, 30, 12, 12, 1
-16.788, -29.28, 0, -59.649, -149.27, 30, 12, 12, 1
-16.788, -28.78, 0, -59.587, -30.106, 30, 12, 12, 1
-20.49, -28.716, 0, -59.906, -160.58, 30, 12, 12, 1
-20.49, -28.216, 0, -59.846, -87.767, 30, 12, 12, 1
-20.49, -27.716, 0, -59.786, -21.591, 30, 12, 12, 1
-20.49, -27.216, 0, -59.726, 37.845, 30, 12, 12, 1
-20.49, -26.716, 0, -59.665, 90.442, 30, 12, 12, 1
-20.49, -26.216, 0, -59.604, 136.1, 30, 12, 12, 1
-20.49, -25.716, 0, -59.542, 174.7, 30, 12, 12, 1
-20.49, -25.216, 0, -59.48, -153.84, 30, 12, 12, 1
-20.49, -24.716, 0, -59.417, -129.63, 30, 12, 12, 1
-19.99, -28.716, 0, -59.862, 137.41, 30, 12, 12, 1
-19.99, -28.216, 0, -59.802, -144.65, 30, 12, 12, 1
-19.99, -27.716, 0, -59.742, -73.33, 30, 12, 12, 1
-19.99, -27.216, 0, -59.681, -8.7451, 30, 12, 12, 1
-19.99, -26.716, 0, -59.62, 49.005, 30, 12, 12, 1
-19.99, -26.216, 0, -59.559, 99.818, 30, 12, 12, 1
-19.99, -25.716, 0, -59.497, 143.59, 30, 12, 12, 1
-19.99, -25.216, 0, -59.434, -179.79, 30, 12, 12, 1
-19.99, -24.716, 0, -59.372, -150.42, 30, 12, 12, 1
-19.49, -28.716, 0, -59.818, 71.334, 30, 12, 12, 1
-19.49, -28.216, 0, -59.758, 154.46, 30, 12, 12, 1
-19.49, -27.716, 0, -59.698, -129.04, 30, 12, 12, 1
-19.49, -27.216, 0, -59.637, -59.256, 30, 12, 12, 1
-19.49, -26.716, 0, -59.575, 3.6986, 30, 12, 12, 1
-19.49, -26.216, 0, -59.514, 59.721, 30, 12, 12, 1
-19.49, -25.716, 0, -59.451, 108.71, 30, 12, 12, 1
-19.49, -25.216, 0, -59.389, 150.55, 30, 12, 12, 1
-19.49, -24.716, 0, -59.325, -174.87, 30, 12, 12, 1
-18.99, -28.716, 0, -59.775, 1.1198, 30, 12, 12, 1
-18.99, -28.216, 0, -59.714, 89.47, 30, 12, 12, 1
-18.99, -27.716, 0, -59.653, 171.21, 30, 12, 12, 1
-18.99, -27.216, 0, -59.592, -113.76, 30, 12, 12, 1
-18.99, -26.716, 0, -59.53, -45.557, 30, 12, 12, 1
-18.99, -26.216, 0, -59.468, 15.726, 30, 12, 12, 1
-18.99, -25.716, 0, -59.406, 69.977, 30, 12, 12, 1
-18.99, -25.216, 0, -59.343, 117.09, 30, 12, 12, 1
-18.99, -24.716, 0, -59.279, 156.95, 30, 12, 12, 1
-18.49, -28.716, 0, -59.731, -73.316, 30, 12, 12, 1
-18.49, -28.216, 0, -59.67, 20.305, 30, 12, 12, 1
-18.49, -27.716, 0, -59.609, 107.33, 30, 12, 12, 1
-18.49, -27.216, 0, -59.547, -172.35, 30, 12, 12, 1
-18.49, -26.716, 0, -59.485, -98.843, 30, 12, 12, 1
-18.49, -26.216, 0, -59.423, -32.249, 30, 12, 12, 1
-18.49, -25.716, 0, -59.36, 27.321, 30, 12, 12, 1
-18.49, -25.216, 0, -59.296, 79.755, 30, 12, 12, 1
-18.49, -24.716, 0, -59.232, 124.94, 30, 12, 12, 1
-17.99, -28.716, 0, -59.686, -152.06, 30, 12, 12, 1
-17.99, -28.216, 0, -59.625, -53.119, 30, 12, 12, 1
-17.99, -27.716, 0, -59.564, 39.234, 30, 12, 12, 1
-17.99, -27.216, 0, -59.502, 124.9, 30, 12, 12, 1
-17.99, -26.716, 0, -59.439, -156.24, 30, 12, 12, 1
-17.99, -26.216, 0, -59.377, -84.284, 30, 12, 12, 1
-17.99, -25.716, 0, -59.313, -19.344, 30, 12, 12, 1
-17.99, -25.216, 0, -59.25, 38.468, 30, 12, 12, 1
-17.99, -24.716, 0, -59.185, 89.039, 30, 12, 12, 1
-17.49, -28.716, 0, -59.642, 124.81, 30, 12, 12, 1
-17.49, -28.216, 0, -59.58, -130.89, 30, 12, 12, 1
-17.49, -27.716, 0, -59.519, -33.154, 30, 12, 12, 1
-17.49, -27.216, 0, -59.456, 57.899, 30, 12, 12, 1
-17.49, -26.716, 0, -59.394, 142.17, 30, 12, 12, 1
-17.49, -26.216, 0, -59.33, -140.46, 30, 12, 12, 1
-17.49, -25.716, 0, -59.267, -70.1, 30, 12, 12, 1
-17.49, -25.216, 0, -59.203, -6.8575, 30, 12, 12, 1
-17.49, -24.716, 0, -59.138, 49.151, 30, 12, 12, 1
-16.99, -28.716, 0, -59.597, 37.208, 30, 12, 12, 1
-16.99, -28.216, 0, -59.535, 146.92, 30, 12, 12, 1
-16.99, -27.716, 0, -59.473, -109.92, 30, 12, 12, 1
-16.99, -27.216, 0, -59.411, -13.43, 30, 12, 12, 1
-16.99, -26.716, 0, -59.348, 76.29, 30, 12, 12, 1
-16.99, -26.216, 0, -59.284, 159.13, 30, 12, 12, 1
-16.99, -25.716, 0, -59.22, -125.03, 30, 12, 12, 1
-16.99, -25.216, 0, -59.156, -56.307, 30, 12, 12, 1
-16.99, -24.716, 0, -59.091, 5.1946, 30, 12, 12, 1
-16.5, -27.677, 0, -59.424, -146.75, 30, 12, 12, 1
-16.5, -27.177, 0, -59.361, -45.398, 30, 12, 12, 1
-16.5, -26.677, 0, -59.297, 49.183, 30, 12, 12, 1
-16, -27.677, 0, -59.378, 127.98, 30, 12, 12, 1
-16, -27.177, 0, -59.315, -125.14, 30, 12, 12, 1
-16, -26.677, 0, -59.251, -25, 30, 12, 12, 1
-15.5, -27.677, 0, -59.332, 38.054, 30, 12, 12, 1
-15.5, -27.177, 0, -59.268, 150.53, 30, 12, 12, 1
-15.5, -26.677, 0, -59.204, -103.73, 30, 12, 12, 1
-19.306, -24.477, 0, -59.278, -148.34, 30, 12, 12, 1
-19.306, -23.977, 0, -59.214, -122.73, 30, 12, 12, 1
-19.306, -23.477, 0, -59.149, -104.66, 30, 12, 12, 1
-19.306, -22.977, 0, -59.084, -94.222, 30, 12, 12, 1
-19.306, -22.477, 0, -59.018, -91.538, 30, 12, 12, 1
-19.306, -21.977, 0, -58.952, -96.722, 30, 12, 12, 1
-19.306, -21.477, 0, -58.885, -109.89, 30, 12, 12, 1
-19.306, -20.977, 0, -58.818, -131.16, 30, 12, 12, 1
-19.306, -20.477, 0, -58.75, -160.64, 30, 12, 12, 1
-19.306, -19.977, 0, -58.681, 161.54, 30, 12, 12, 1
-19.306, -19.477, 0, -58.612, 115.26, 30, 12, 12, 1
-19.306, -18.977, 0, -58.542, 60.408, 30, 12, 12, 1
-19.306, -18.477, 0, -58.471, -3.14, 30, 12, 12, 1
-19.306, -17.977, 0, -58.4, -75.506, 30, 12, 12, 1
-19.306, -17.477, 0, -58.328, -156.81, 30, 12, 12, 1
-19.306, -16.977, 0, -58.255, 112.82, 30, 12, 12, 1
-19.306, -16.477, 0, -58.182, 13.269, 30, 12, 12, 1
-18.806, -24.477, 0, -59.231, -175.39, 30, 12, 12, 1
-18.806, -23.977, 0, -59.167, -144.49, 30, 12, 12, 1
-18.806, -23.477, 0, -59.102, -121.12, 30, 12, 12, 1
-18.806, -22.977, 0, -59.037, -105.39, 30, 12, 12, 1
-18.806, -22.477, 0, -58.971, -97.418, 30, 12, 12, 1
-18.806, -21.977, 0, -58.904, -97.32, 30, 12, 12, 1
-18.806, -21.477, 0, -58.837, -105.21, 30, 12, 12, 1
-18.806, -20.977, 0, -58.769, -121.21, 30, 12, 12, 1
-18.806, -20.477, 0, -58.701, -145.44, 30, 12, 12, 1
-18.806, -19.977, 0, -58.632, -178.02, 30, 12, 12, 1
-18.806, -19.477, 0, -58.562, 140.93, 30, 12, 12, 1
-18.806, -18.977, 0, -58.492, 91.283, 30, 12, 12, 1
-18.806, -18.477, 0, -58.421, 32.924, 30, 12, 12, 1
-18.806, -17.977, 0, -58.349, -34.274, 30, 12, 12, 1
-18.806, -17.477, 0, -58.277, -110.44, 30, 12, 12, 1
-18.806, -16.977, 0, -58.203, 164.31, 30, 12, 12, 1
-18.806, -16.477, 0, -58.13, 69.848, 30, 12, 12, 1
-18.306, -24.477, 0, -59.184, 153.74, 30, 12, 12, 1
-18.306, -23.977, 0, -59.12, -170.01, 30, 12, 12, 1
-18.306, -23.477, 0, -59.054, -141.29, 30, 12, 12, 1
-18.306, -22.977, 0, -58.989, -120.21, 30, 12, 12, 1
-18.306, -22.477, 0, -58.922, -106.89, 30, 12, 12, 1
-18.306, -21.977, 0, -58.855, -101.45, 30, 12, 12, 1
-18.306, -21.477, 0, -58.788, -104, 30, 12, 12, 1
-18.306, -20.977, 0, -58.72, -114.67, 30, 12, 12, 1
-18.306, -20.477, 0, -58.651, -133.58, 30, 12, 12, 1
-18.306, -19.977, 0, -58.582, -160.86, 30, 12, 12, 1
-18.306, -19.477, 0, -58.512, 163.38, 30, 12, 12, 1
-18.306, -18.977, 0, -58.441, 119.02, 30, 12, 12, 1
-18.306, -18.477, 0, -58.37, 65.914, 30, 12, 12, 1
-18.306, -17.977, 0, -58.298, 3.9517, 30, 12, 12, 1
-18.306, -17.477, 0, -58.225, -66.998, 30, 12, 12, 1
-18.306, -16.977, 0, -58.152, -147.06, 30, 12, 12, 1
-18.306, -16.477, 0, -58.077, 123.63, 30, 12, 12, 1
-17.806, -24.477, 0, -59.137, 118.96, 30, 12, 12, 1
-17.806, -23.977, 0, -59.072, 160.62, 30, 12, 12, 1
-17.806, -23.477, 0, -59.007, -165.25, 30, 12, 12, 1
-17.806, -22.977, 0, -58.94, -138.76, 30, 12, 12, 1
-17.806, -22.477, 0, -58.874, -120.03, 30, 12, 12, 1
-17.806, -21.977, 0, -58.807, -109.18, 30, 12, 12, 1
-17.806, -21.477, 0, -58.739, -106.34, 30, 12, 12, 1
-17.806, -20.977, 0, -58.67, -111.61, 30, 12, 12, 1
-17.806, -20.477, 0, -58.601, -125.14, 30, 12, 12, 1
-17.806, -19.977, 0, -58.532, -147.04, 30, 12, 12, 1
-17.806, -19.477, 0, -58.461, -177.44, 30, 12, 12, 1
-17.806, -18.977, 0, -58.39, 143.53, 30, 12, 12, 1
-17.806, -18.477, 0, -58.319, 95.756, 30, 12, 12, 1
-17.806, -17.977, 0, -58.246, 39.099, 30, 12, 12, 1
-17.806, -17.477, 0, -58.173, -26.567, 30, 12, 12, 1
-17.806, -16.977, 0, -58.099, -101.37, 30, 12, 12, 1
-17.806, -16.477, 0, -58.024, 174.55, 30, 12, 12, 1
-17.306, -24.477, 0, -59.09, 80.2, 30, 12, 12, 1
-17.306, -23.977, 0, -59.024, 127.32, 30, 12, 12, 1
-17.306, -23.477, 0, -58.958, 166.92, 30, 12, 12, 1
-17.306, -22.977, 0, -58.892, -161.12, 30, 12, 12, 1
-17.306, -22.477, 0, -58.825, -136.92, 30, 12, 12, 1
-17.306, -21.977, 0, -58.757, -120.6, 30, 12, 12, 1
-17.306, -21.477, 0, -58.689, -112.3, 30, 12, 12, 1
-17.306, -20.977, 0, -58.621, -112.12, 30, 12, 12, 1
-17.306, -20.477, 0, -58.551, -120.2, 30, 12, 12, 1
-17.306, -19.977, 0, -58.481, -136.66, 30, 12, 12, 1
-17.306, -19.477, 0, -58.41, -161.63, 30, 12, 12, 1
-17.306, -18.977, 0, -58.339, 164.75, 30, 12, 12, 1
-17.306, -18.477, 0, -58.267, 122.37, 30, 12, 12, 1
-17.306, -17.977, 0, -58.194, 71.093, 30, 12, 12, 1
-17.306, -17.477, 0, -58.121, 10.782, 30, 12, 12, 1
-17.306, -16.977, 0, -58.046, -58.692, 30, 12, 12, 1
-17.306, -16.477, 0, -57.971, -137.46, 30, 12, 12, 1
-16.806, -24.477, 0, -59.042, 37.362, 30, 12, 12, 1
-16.806, -23.977, 0, -58.976, 90.007, 30, 12, 12, 1
-16.806, -23.477, 0, -58.91, 135.13, 30, 12, 12, 1
-16.806, -22.977, 0, -58.843, 172.62, 30, 12, 12, 1
-16.806, -22.477, 0, -58.776, -157.65, 30, 12, 12, 1
-16.806, -21.977, 0, -58.708, -135.8, 30, 12, 12, 1
-16.806, -21.477, 0, -58.639, -121.97, 30, 12, 12, 1
-16.806, -20.977, 0, -58.57, -116.27, 30, 12, 12, 1
-16.806, -20.477, 0, -58.501, -118.83, 30, 12, 12, 1
-16.806, -19.977, 0, -58.43, -129.79, 30, 12, 12, 1
